naId,title
57227691,1940 Census - Minnesota - Chisago County
57227692,1940 Census - Minnesota - Clay County
57227693,1940 Census - Minnesota - Clearwater County
57227694,1940 Census - Minnesota - Cook County
57227695,1940 Census - Minnesota - Cottonwood County
57227696,1940 Census - Minnesota - Crow Wing County
57227697,1940 Census - Minnesota - Dakota County
57227698,1940 Census - Minnesota - Dodge County
57227699,1940 Census - Minnesota - Douglas County
57227700,1940 Census - Minnesota - Faribault County
57227701,1940 Census - Minnesota - Fillmore County
57227702,1940 Census - Minnesota - Freeborn County
57227703,1940 Census - Minnesota - Goodhue County
57227704,1940 Census - Minnesota - Grant County
57227705,1940 Census - Minnesota - Hennepin County
57227706,1940 Census - Minnesota - Houston County
57227707,1940 Census - Minnesota - Hubbard County
57227708,1940 Census - Minnesota - Isanti County
57227709,1940 Census - Minnesota - Itasca County
57227710,1940 Census - Minnesota - Jackson County
57227711,1940 Census - Minnesota - Kanabec County
57227712,1940 Census - Minnesota - Kandiyohi County
57227713,1940 Census - Minnesota - Kittson County
57227714,1940 Census - Minnesota - Koochiching County
57227715,1940 Census - Minnesota - Lac Qui Parle County
57227716,1940 Census - Minnesota - Lake County
57227717,1940 Census - Minnesota - Lake of the Woods County
57227718,1940 Census - Minnesota - Le Sueur County
57227719,1940 Census - Minnesota - Lincoln County
57227720,1940 Census - Minnesota - Lyon County
57227721,1940 Census - Minnesota - Mahnomen County
57227722,1940 Census - Minnesota - Marshall County
57227723,1940 Census - Minnesota - Martin County
57227724,1940 Census - Minnesota - McLeod County
57227725,1940 Census - Minnesota - Meeker County
57227726,1940 Census - Minnesota - Mille Lacs County
57227727,1940 Census - Minnesota - Morrison County
57227728,1940 Census - Minnesota - Mower County
57227729,1940 Census - Minnesota - Murray County
57227730,1940 Census - Minnesota - Nicollet County
57227731,1940 Census - Minnesota - Nobles County
57227732,1940 Census - Minnesota - Norman County
57227733,1940 Census - Minnesota - Olmsted County
57227734,1940 Census - Minnesota - Otter Tail County
57227735,1940 Census - Minnesota - Pennington County
57227736,1940 Census - Minnesota - Pine County
57227737,1940 Census - Minnesota - Pipestone County
57227738,1940 Census - Minnesota - Polk County
57227739,1940 Census - Minnesota - Pope County
57227740,1940 Census - Minnesota - Ramsey County
57227741,1940 Census - Minnesota - Red Lake County
57227742,1940 Census - Minnesota - Redwood County
57227743,1940 Census - Minnesota - Renville County
57227744,1940 Census - Minnesota - Rice County
57227745,1940 Census - Minnesota - Rock County
57227746,1940 Census - Minnesota - Roseau County
57227747,1940 Census - Minnesota - Scott County
57227748,1940 Census - Minnesota - Sherburne County
57227749,1940 Census - Minnesota - Sibley County
57227750,1940 Census - Minnesota - St. Louis County
57227751,1940 Census - Minnesota - Stearns County
57227752,1940 Census - Minnesota - Steele County
57227753,1940 Census - Minnesota - Stevens County
57227754,1940 Census - Minnesota - Swift County
57227755,1940 Census - Minnesota - Todd County
57227756,1940 Census - Minnesota - Traverse County
57227757,1940 Census - Minnesota - Wabasha County
57227758,1940 Census - Minnesota - Wadena County
57227759,1940 Census - Minnesota - Waseca County
57227760,1940 Census - Minnesota - Washington County
57227761,1940 Census - Minnesota - Watonwan County
57227762,1940 Census - Minnesota - Wilkin County
57227763,1940 Census - Minnesota - Winona County
57227764,1940 Census - Minnesota - Wright County
57227765,1940 Census - Minnesota - Yellow Medicine County
57227766,1940 Census - Missouri - Adair County
57227767,1940 Census - Missouri - Andrew County
57227768,1940 Census - Missouri - Atchison County
57227769,1940 Census - Missouri - Audrain County
57227770,1940 Census - Missouri - Barry County
57227771,1940 Census - Missouri - Barton County
57227772,1940 Census - Missouri - Bates County
57227773,1940 Census - Missouri - Benton County
57227774,1940 Census - Missouri - Bollinger County
57227775,1940 Census - Missouri - Boone County
57227776,1940 Census - Missouri - Buchanan County
57227777,1940 Census - Missouri - Butler County
57227778,1940 Census - Missouri - Caldwell County
57227779,1940 Census - Missouri - Callaway County
57227780,1940 Census - Missouri - Camden County
57227781,1940 Census - Missouri - Cape Girardeau County
57227782,1940 Census - Missouri - Carroll County
57227783,1940 Census - Missouri - Carter County
57227784,1940 Census - Missouri - Cass County
57227785,1940 Census - Missouri - Cedar County
57227786,1940 Census - Missouri - Chariton County
57227787,1940 Census - Missouri - Christian County
57227788,1940 Census - Missouri - Clark County
57227789,1940 Census - Missouri - Clay County
57227790,1940 Census - Missouri - Clinton County
57227791,1940 Census - Missouri - Cole County
57227792,1940 Census - Missouri - Cooper County
57227793,1940 Census - Missouri - Crawford County
57227794,1940 Census - Missouri - Dade County
57227795,1940 Census - Missouri - Dallas County
57227796,1940 Census - Missouri - Daviess County
57227797,1940 Census - Missouri - DeKalb County
57227798,1940 Census - Missouri - Dent County
57227799,1940 Census - Missouri - Douglas County
57227800,1940 Census - Missouri - Dunklin County
57227801,1940 Census - Missouri - Franklin County
57227802,1940 Census - Missouri - Gasconade County
57227803,1940 Census - Missouri - Gentry County
57227804,1940 Census - Missouri - Greene County
57227805,1940 Census - Missouri - Grundy County
57227806,1940 Census - Missouri - Harrison County
57227807,1940 Census - Missouri - Henry County
57227808,1940 Census - Missouri - Hickory County
57227809,1940 Census - Missouri - Holt County
57227810,1940 Census - Missouri - Howard County
57227811,1940 Census - Missouri - Howell County
57227812,1940 Census - Missouri - Iron County
57227813,1940 Census - Missouri - Jackson County
57227814,1940 Census - Missouri - Jasper County
57227815,1940 Census - Missouri - Jefferson County
57227816,1940 Census - Missouri - Johnson County
57227817,1940 Census - Missouri - Knox County
57227818,1940 Census - Missouri - Laclede County
57227819,1940 Census - Missouri - Lafayette County
57227820,1940 Census - Missouri - Lawrence County
57227821,1940 Census - Missouri - Lewis County
57227822,1940 Census - Missouri - Lincoln County
57227823,1940 Census - Missouri - Linn County
57227824,1940 Census - Missouri - Livingston County
57227825,1940 Census - Missouri - Macon County
57227826,1940 Census - Missouri - Madison County
57227827,1940 Census - Missouri - Maries County
57227828,1940 Census - Missouri - Marion County
57227829,1940 Census - Missouri - McDonald County
57227830,1940 Census - Missouri - Mercer County
57227831,1940 Census - Missouri - Miller County
57227832,1940 Census - Missouri - Mississippi County
57227833,1940 Census - Missouri - Moniteau County
57227834,1940 Census - Missouri - Monroe County
57227835,1940 Census - Missouri - Montgomery County
57227836,1940 Census - Missouri - Morgan County
57227837,1940 Census - Missouri - New Madrid County
57227838,1940 Census - Missouri - Newton County
57227839,1940 Census - Missouri - Nodaway County
57227840,1940 Census - Missouri - Oregon County
57227841,1940 Census - Missouri - Osage County
57227842,1940 Census - Missouri - Ozark County
57227843,1940 Census - Missouri - Pemiscot County
57227844,1940 Census - Missouri - Perry County
57227845,1940 Census - Missouri - Pettis County
57227846,1940 Census - Missouri - Phelps County
57227847,1940 Census - Missouri - Pike County
57227848,1940 Census - Missouri - Platte County
57227849,1940 Census - Missouri - Polk County
57227850,1940 Census - Missouri - Pulaski County
57227851,1940 Census - Missouri - Putnam County
57227852,1940 Census - Missouri - Ralls County
57227853,1940 Census - Missouri - Randolph County
57227854,1940 Census - Missouri - Ray County
57227855,1940 Census - Missouri - Reynolds County
57227856,1940 Census - Missouri - Saline County
57227857,1940 Census - Missouri - Schuyler County
57227858,1940 Census - Missouri - Scotland County
57227859,1940 Census - Missouri - Scott County
57227860,1940 Census - Missouri - Shannon County
57227861,1940 Census - Missouri - Shelby County
57227862,1940 Census - Missouri - St. Charles County
57227863,1940 Census - Missouri - St. Clair County
57227864,1940 Census - Missouri - St. Francois County
57227865,1940 Census - Missouri - St. Louis City County
57227866,1940 Census - Missouri - St. Louis County
57227867,1940 Census - Missouri - Ste. Genevieve County
57227868,1940 Census - Missouri - Stoddard County
57227869,1940 Census - Missouri - Stone County
57227870,1940 Census - Missouri - Sullivan County
57227871,1940 Census - Missouri - Taney County
57227872,1940 Census - Missouri - Texas County
57227873,1940 Census - Missouri - Vernon County
57227874,1940 Census - Missouri - Warren County
57227875,1940 Census - Missouri - Washington County
57227876,1940 Census - Missouri - Wayne County
57227877,1940 Census - Missouri - Webster County
57227878,1940 Census - Missouri - Worth County
57227879,1940 Census - Missouri - Wright County
57227880,1940 Census - Missouri - Ripley County
57227881,1940 Census - Mississippi - Adams County
57227882,1940 Census - Mississippi - Alcorn County
57227883,1940 Census - Mississippi - Amite County
57227884,1940 Census - Mississippi - Attala County
57227885,1940 Census - Mississippi - Benton County
57227886,1940 Census - Mississippi - Bolivar County
57227887,1940 Census - Mississippi - Calhoun County
57227888,1940 Census - Mississippi - Carroll County
57227889,1940 Census - Mississippi - Chickasaw County
57227890,1940 Census - Mississippi - Choctaw County
57227891,1940 Census - Mississippi - Claiborne County
57227892,1940 Census - Mississippi - Clarke County
57227893,1940 Census - Mississippi - Clay County
57227894,1940 Census - Mississippi - Coahoma County
57227895,1940 Census - Mississippi - Copiah County
57227896,1940 Census - Mississippi - Covington County
57227897,1940 Census - Mississippi - DeSoto County
57227898,1940 Census - Mississippi - Forrest County
57227899,1940 Census - Mississippi - Franklin County
57227900,1940 Census - Mississippi - George County
57227901,1940 Census - Mississippi - Greene County
57227902,1940 Census - Mississippi - Grenada County
57227903,1940 Census - Mississippi - Hancock County
57227904,1940 Census - Mississippi - Harrison County
57227905,1940 Census - Mississippi - Hinds County
57227906,1940 Census - Mississippi - Holmes County
57227907,1940 Census - Mississippi - Humphreys County
57227908,1940 Census - Mississippi - Issaquena County
57227909,1940 Census - Mississippi - Itawamba County
57227910,1940 Census - Mississippi - Jackson County
57227911,1940 Census - Mississippi - Jasper County
57227912,1940 Census - Mississippi - Jefferson County
57227913,1940 Census - Mississippi - Jefferson Davis County
57227914,1940 Census - Mississippi - Jones County
57227915,1940 Census - Mississippi - Kemper County
57227916,1940 Census - Mississippi - Lafayette County
57227917,1940 Census - Mississippi - Lamar County
57227918,1940 Census - Mississippi - Lauderdale County
57227919,1940 Census - Mississippi - Lawrence County
57227920,1940 Census - Mississippi - Leake County
57227921,1940 Census - Mississippi - Lee County
57227922,1940 Census - Mississippi - Leflore County
57227923,1940 Census - Mississippi - Lincoln County
57227924,1940 Census - Mississippi - Lowndes County
57227925,1940 Census - Mississippi - Madison County
57227926,1940 Census - Mississippi - Marion County
57227927,1940 Census - Mississippi - Marshall County
57227928,1940 Census - Mississippi - Monroe County
57227929,1940 Census - Mississippi - Montgomery County
57227930,1940 Census - Mississippi - Neshoba County
57227931,1940 Census - Mississippi - Newton County
57227932,1940 Census - Mississippi - Noxubee County
57227933,1940 Census - Mississippi - Oktibbeha County
57227934,1940 Census - Mississippi - Panola County
57227935,1940 Census - Mississippi - Pearl River County
57227936,1940 Census - Mississippi - Perry County
57227937,1940 Census - Mississippi - Pike County
57227938,1940 Census - Mississippi - Pontotoc County
57227939,1940 Census - Mississippi - Prentiss County
57227940,1940 Census - Mississippi - Quitman County
57227941,1940 Census - Mississippi - Rankin County
57227942,1940 Census - Mississippi - Scott County
57227943,1940 Census - Mississippi - Sharkey County
57227944,1940 Census - Mississippi - Simpson County
57227945,1940 Census - Mississippi - Smith County
57227946,1940 Census - Mississippi - Stone County
57227947,1940 Census - Mississippi - Sunflower County
57227948,1940 Census - Mississippi - Tallahatchie County
57227949,1940 Census - Mississippi - Tate County
57227950,1940 Census - Mississippi - Tippah County
57227951,1940 Census - Mississippi - Tishomingo County
57227952,1940 Census - Mississippi - Tunica County
57227953,1940 Census - Mississippi - Union County
57227954,1940 Census - Mississippi - Warren County
57227955,1940 Census - Mississippi - Washington County
57227956,1940 Census - Mississippi - Wathall County
57227957,1940 Census - Mississippi - Wayne County
57227958,1940 Census - Mississippi - Webster County
57227959,1940 Census - Mississippi - Wilkinson County
57227960,1940 Census - Mississippi - Winston County
57227961,1940 Census - Mississippi - Yalobusha County
57227962,1940 Census - Mississippi - Yazoo County
57227963,1940 Census - Montana - Beaverhead County
57227964,1940 Census - Montana - Big Horn County
57227965,1940 Census - Montana - Blaine County
57227966,1940 Census - Montana - Broadwater County
57227967,1940 Census - Montana - Carbon County
57227968,1940 Census - Montana - Carter County
57227969,1940 Census - Montana - Cascade County
57227970,1940 Census - Montana - Chouteau County
57227971,1940 Census - Montana - Custer County
57227972,1940 Census - Montana - Daniels County
57227973,1940 Census - Montana - Dawson County
57227974,1940 Census - Montana - Deer Lodge County
57227975,1940 Census - Montana - Fallon County
57227976,1940 Census - Montana - Fergus County
57227977,1940 Census - Montana - Flathead County
57227978,1940 Census - Montana - Gallatin County
57227979,1940 Census - Montana - Garfield County
57227980,1940 Census - Montana - Glacier County
57227981,1940 Census - Montana - Golden Valley County
57227982,1940 Census - Montana - Granite County
57227983,1940 Census - Montana - Hill County
57227984,1940 Census - Montana - Jefferson County
57227985,1940 Census - Montana - Judith Basin County
57227986,1940 Census - Montana - Lake County
57227987,1940 Census - Montana - Lewis and Clark County
57227988,1940 Census - Montana - Liberty County
57227989,1940 Census - Montana - Lincoln County
57227990,1940 Census - Montana - Madison County
57227991,1940 Census - Montana - McCone County
57227992,1940 Census - Montana - Meagher County
57227993,1940 Census - Montana - Mineral County
57227994,1940 Census - Montana - Missoula County
57227995,1940 Census - Montana - Musselshell County
57227996,1940 Census - Montana - Park County
57227997,1940 Census - Montana - Petroleum County
57227998,1940 Census - Montana - Phillips County
57227999,1940 Census - Montana - Pondera County
57228000,1940 Census - Montana - Powder River County
57228001,1940 Census - Montana - Powell County
57228002,1940 Census - Montana - Prairie County
57228003,1940 Census - Montana - Ravalli County
57228004,1940 Census - Montana - Richland County
57228005,1940 Census - Montana - Roosevelt County
57228006,1940 Census - Montana - Rosebud County
57228007,1940 Census - Montana - Sanders County
57228008,1940 Census - Montana - Sheridan County
57228009,1940 Census - Montana - Silver Bow County
57228010,1940 Census - Montana - Stillwater County
57228011,1940 Census - Montana - Sweet Grass County
57228012,1940 Census - Montana - Teton County
57228013,1940 Census - Montana - Toole County
57228014,1940 Census - Montana - Treasure County
57228015,1940 Census - Montana - Valley County
57228016,1940 Census - Montana - Wheatland County
57228017,1940 Census - Montana - Wibaux County
57228018,1940 Census - Montana - Yellowstone County
57228019,1940 Census - Montana - Yellowstone National Park County
57228020,1940 Census - North Carolina - Alamance County
57228021,1940 Census - North Carolina - Alexander County
57228022,1940 Census - North Carolina - Alleghany County
57228023,1940 Census - North Carolina - Anson County
57228024,1940 Census - North Carolina - Ashe County
57228025,1940 Census - North Carolina - Avery County
57228026,1940 Census - North Carolina - Beaufort County
57228027,1940 Census - North Carolina - Bertie County
57228028,1940 Census - North Carolina - Bladen County
57228029,1940 Census - North Carolina - Brunswick County
57228030,1940 Census - North Carolina - Buncombe County
57228031,1940 Census - North Carolina - Burke County
57228032,1940 Census - North Carolina - Cabarrus County
57228033,1940 Census - North Carolina - Caldwell County
57228034,1940 Census - North Carolina - Camden County
57228035,1940 Census - North Carolina - Carteret County
57228036,1940 Census - North Carolina - Caswell County
57228037,1940 Census - North Carolina - Catawba County
57228038,1940 Census - North Carolina - Chatham County
57228039,1940 Census - North Carolina - Cherokee County
57228040,1940 Census - North Carolina - Chowan County
57228041,1940 Census - North Carolina - Clay County
57228042,1940 Census - North Carolina - Cleveland County
57228043,1940 Census - North Carolina - Columbus County
57228044,1940 Census - North Carolina - Craven County
57228045,1940 Census - North Carolina - Cumberland County
57228046,1940 Census - North Carolina - Currituck County
57228047,1940 Census - North Carolina - Dare County
57228048,1940 Census - North Carolina - Davidson County
57228049,1940 Census - North Carolina - Davie County
57228050,1940 Census - North Carolina - Duplin County
57228051,1940 Census - North Carolina - Durham County
57228052,1940 Census - North Carolina - Edgecombe County
57228053,1940 Census - North Carolina - Forsyth County
57228054,1940 Census - North Carolina - Franklin County
57228055,1940 Census - North Carolina - Gaston County
57228056,1940 Census - North Carolina - Gates County
57228057,1940 Census - North Carolina - Graham County
57228058,1940 Census - North Carolina - Granville County
57228059,1940 Census - North Carolina - Greene County
57228060,1940 Census - North Carolina - Guilford County
57228061,1940 Census - North Carolina - Halifax County
57228062,1940 Census - North Carolina - Harnett County
57228063,1940 Census - North Carolina - Haywood County
57228064,1940 Census - North Carolina - Henderson County
57228065,1940 Census - North Carolina - Hertford County
57228066,1940 Census - North Carolina - Hoke County
57228067,1940 Census - North Carolina - Hyde County
57228068,1940 Census - North Carolina - Iredell County
57228069,1940 Census - North Carolina - Jackson County
57228070,1940 Census - North Carolina - Johnston County
57228071,1940 Census - North Carolina - Jones County
57228072,1940 Census - North Carolina - Lee County
57228073,1940 Census - North Carolina - Lenoir County
57228074,1940 Census - North Carolina - Lincoln County
57228075,1940 Census - North Carolina - Macon County
57228076,1940 Census - North Carolina - Madison County
57228077,1940 Census - North Carolina - Martin County
57228078,1940 Census - North Carolina - McDowell County
57228079,1940 Census - North Carolina - Mecklenburg County
57228080,1940 Census - North Carolina - Mitchell County
57228081,1940 Census - North Carolina - Montgomery County
57228082,1940 Census - North Carolina - Moore County
57228083,1940 Census - North Carolina - Nash County
57228084,1940 Census - North Carolina - New Hanover County
57228085,1940 Census - North Carolina - Northampton County
57228086,1940 Census - North Carolina - Onslow County
57228087,1940 Census - North Carolina - Orange County
57228088,1940 Census - North Carolina - Pamlico County
57228089,1940 Census - North Carolina - Pasquotank County
57228090,1940 Census - North Carolina - Pender County
57228091,1940 Census - North Carolina - Perquimans County
57228092,1940 Census - North Carolina - Person County
57228093,1940 Census - North Carolina - Pitt County
57228094,1940 Census - North Carolina - Polk County
57228095,1940 Census - North Carolina - Randolph County
57228096,1940 Census - North Carolina - Richmond County
57228097,1940 Census - North Carolina - Robeson County
57228098,1940 Census - North Carolina - Rockingham County
57228100,1940 Census - North Carolina - Rowan County
57228101,1940 Census - North Carolina - Rutherford County
57228102,1940 Census - North Carolina - Sampson County
57228103,1940 Census - North Carolina - Scotland County
57228104,1940 Census - North Carolina - Stanly County
57228105,1940 Census - North Carolina - Stokes County
57228106,1940 Census - North Carolina - Surry County
57228107,1940 Census - North Carolina - Swain County
57228108,1940 Census - North Carolina - Transylvania County
57228109,1940 Census - North Carolina - Tyrrell County
57228110,1940 Census - North Carolina - Union County
57228111,1940 Census - North Carolina - Vance County
57228112,1940 Census - North Carolina - Wake County
57228113,1940 Census - North Carolina - Warren County
57228114,1940 Census - North Carolina - Washington County
57228115,1940 Census - North Carolina - Watauga County
57228116,1940 Census - North Carolina - Wayne County
57228117,1940 Census - North Carolina - Wilkes County
57228118,1940 Census - North Carolina - Wilson County
57228119,1940 Census - North Carolina - Yadkin County
57228120,1940 Census - North Carolina - Yancey County
57228121,1940 Census - North Dakota - Adams County
57228122,1940 Census - North Dakota - Barnes County
57228123,1940 Census - North Dakota - Benson County
57228124,1940 Census - North Dakota - Billings County
57228125,1940 Census - North Dakota - Bottineau County
57228126,1940 Census - North Dakota - Bowman County
57228127,1940 Census - North Dakota - Burke County
57228128,1940 Census - North Dakota - Burleigh County
57228129,1940 Census - North Dakota - Cass County
57228130,1940 Census - North Dakota - Cavalier County
57228131,1940 Census - North Dakota - Dickey County
57228132,1940 Census - North Dakota - Divide County
57228133,1940 Census - North Dakota - Dunn County
57228134,1940 Census - North Dakota - Eddy County
57228135,1940 Census - North Dakota - Emmons County
57228136,1940 Census - North Dakota - Foster County
57228137,1940 Census - North Dakota - Golden Valley County
57228138,1940 Census - North Dakota - Grand Forks County
57228139,1940 Census - North Dakota - Grant County
57228140,1940 Census - North Dakota - Griggs County
57228141,1940 Census - North Dakota - Hettinger County
57228142,1940 Census - North Dakota - Kidder County
57228143,1940 Census - North Dakota - LaMoure County
57228144,1940 Census - North Dakota - Logan County
57228145,1940 Census - North Dakota - McHenry County
57228146,1940 Census - North Dakota - McIntosh County
57228147,1940 Census - North Dakota - McKenzie County
57228148,1940 Census - North Dakota - McLean County
57228149,1940 Census - North Dakota - Mercer County
57228150,1940 Census - North Dakota - Morton County
57228151,1940 Census - North Dakota - Mountrail County
57228152,1940 Census - North Dakota - Nelson County
57228153,1940 Census - North Dakota - Oliver County
57228154,1940 Census - North Dakota - Pembina County
57228155,1940 Census - North Dakota - Pierce County
57228156,1940 Census - North Dakota - Ramsey County
57228157,1940 Census - North Dakota - Ransom County
57228158,1940 Census - North Dakota - Renville County
57228159,1940 Census - North Dakota - Richland County
57228160,1940 Census - North Dakota - Rolette County
57228161,1940 Census - North Dakota - Sargent County
57228162,1940 Census - North Dakota - Sheridan County
57228163,1940 Census - North Dakota - Sioux County
57228164,1940 Census - North Dakota - Slope County
57228165,1940 Census - North Dakota - Stark County
57228166,1940 Census - North Dakota - Steele County
57228167,1940 Census - North Dakota - Stutsman County
57228168,1940 Census - North Dakota - Towner County
57228169,1940 Census - North Dakota - Traill County
57228170,1940 Census - North Dakota - Walsh County
57228171,1940 Census - North Dakota - Ward County
57228172,1940 Census - North Dakota - Wells County
57228173,1940 Census - North Dakota - Williams County
57228174,1940 Census - Nebraska - Adams County
57228175,1940 Census - Nebraska - Antelope County
57228176,1940 Census - Nebraska - Arthur County
57228177,1940 Census - Nebraska - Banner County
57228178,1940 Census - Nebraska - Blaine County
57228179,1940 Census - Nebraska - Boone County
57228180,1940 Census - Nebraska - Box Butte County
57228181,1940 Census - Nebraska - Boyd County
57228182,1940 Census - Nebraska - Brown County
57228183,1940 Census - Nebraska - Buffalo County
57228184,1940 Census - Nebraska - Burt County
57228185,1940 Census - Nebraska - Butler County
57228186,1940 Census - Nebraska - Cass County
57228187,1940 Census - Nebraska - Cedar County
57228188,1940 Census - Nebraska - Chase County
57228189,1940 Census - Nebraska - Cherry County
57228190,1940 Census - Nebraska - Cheyenne County
57228191,1940 Census - Nebraska - Clay County
57228192,1940 Census - Nebraska - Colfax County
57228193,1940 Census - Nebraska - Cuming County
57228194,1940 Census - Nebraska - Custer County
57228195,1940 Census - Nebraska - Dakota County
57228196,1940 Census - Nebraska - Dawes County
57228197,1940 Census - Nebraska - Dawson County
57228198,1940 Census - Nebraska - Deuel County
57228199,1940 Census - Nebraska - Dixon County
57228200,1940 Census - Nebraska - Dodge County
57228201,1940 Census - Nebraska - Douglas County
57228202,1940 Census - Nebraska - Dundy County
57228203,1940 Census - Nebraska - Fillmore County
57228204,1940 Census - Nebraska - Franklin County
57228205,1940 Census - Nebraska - Frontier County
57228206,1940 Census - Nebraska - Furnas County
57228207,1940 Census - Nebraska - Gage County
57228208,1940 Census - Nebraska - Garden County
57228209,1940 Census - Nebraska - Garfield County
57228210,1940 Census - Nebraska - Gosper County
57228211,1940 Census - Nebraska - Grant County
57228212,1940 Census - Nebraska - Greeley County
57228213,1940 Census - Nebraska - Hall County
57228214,1940 Census - Nebraska - Hamilton County
57228215,1940 Census - Nebraska - Harlan County
57228216,1940 Census - Nebraska - Hayes County
57228217,1940 Census - Nebraska - Hitchcock County
57228218,1940 Census - Nebraska - Holt County
57228219,1940 Census - Nebraska - Hooker County
57228220,1940 Census - Nebraska - Howard County
57228221,1940 Census - Nebraska - Jefferson County
57228222,1940 Census - Nebraska - Johnson County
57228223,1940 Census - Nebraska - Kearney County
57228224,1940 Census - Nebraska - Keith County
57228225,1940 Census - Nebraska - Keya Paha County
57228226,1940 Census - Nebraska - Kimball County
57228227,1940 Census - Nebraska - Knox County
57228228,1940 Census - Nebraska - Lancaster County
57228229,1940 Census - Nebraska - Lincoln County
57228230,1940 Census - Nebraska - Logan County
57228231,1940 Census - Nebraska - Loup County
57228232,1940 Census - Nebraska - Madison County
57228233,1940 Census - Nebraska - McPherson County
57228234,1940 Census - Nebraska - Merrick County
57228235,1940 Census - Nebraska - Morrill County
57228236,1940 Census - Nebraska - Nance County
57228237,1940 Census - Nebraska - Nemaha County
57228238,1940 Census - Nebraska - Nuckolls County
57228239,1940 Census - Nebraska - Otoe County
57228240,1940 Census - Nebraska - Pawnee County
57228241,1940 Census - Nebraska - Perkins County
57228242,1940 Census - Nebraska - Phelps County
57228243,1940 Census - Nebraska - Platte County
57228244,1940 Census - Nebraska - Polk County
57228245,1940 Census - Nebraska - Red Willow County
57228246,1940 Census - Nebraska - Richardson County
57228247,1940 Census - Nebraska - Rock County
57228248,1940 Census - Nebraska - Saline County
57228249,1940 Census - Nebraska - Sarpy County
57228250,1940 Census - Nebraska - Saunders County
57228251,1940 Census - Nebraska - Scotts Bluff County
57228252,1940 Census - Nebraska - Seward County
57228253,1940 Census - Nebraska - Sheridan County
57228254,1940 Census - Nebraska - Sherman County
57228255,1940 Census - Nebraska - Sioux County
57228256,1940 Census - Nebraska - Stanton County
57228257,1940 Census - Nebraska - Thayer County
57228258,1940 Census - Nebraska - Thomas County
57228259,1940 Census - Nebraska - Thurston County
57228260,1940 Census - Nebraska - Valley County
57228261,1940 Census - Nebraska - Washington County
57228262,1940 Census - Nebraska - Wayne County
57228263,1940 Census - Nebraska - Webster County
57228264,1940 Census - Nebraska - Wheeler County
57228265,1940 Census - Nebraska - York County
57228266,1940 Census - Nebraska - Pierce County
57228267,1940 Census - New Hampshire - Belknap County
57228268,1940 Census - New Hampshire - Carroll County
57228269,1940 Census - New Hampshire - Cheshire County
57228270,1940 Census - New Hampshire - Coos County
57228271,1940 Census - New Hampshire - Grafton County
57228272,1940 Census - New Hampshire - Hillsborough County
57228273,1940 Census - New Hampshire - Merrimack County
57228274,1940 Census - New Hampshire - Rockingham County
57228275,1940 Census - New Hampshire - Strafford County
57228276,1940 Census - New Hampshire - Sullivan County
57228277,1940 Census - New Jersey - Atlantic County
57228278,1940 Census - New Jersey - Bergen County
57228279,1940 Census - New Jersey - Burlington County
57228280,1940 Census - New Jersey - Camden County
57228281,1940 Census - New Jersey - Cape May County
57228282,1940 Census - New Jersey - Cumberland County
57228283,1940 Census - New Jersey - Essex County
57228284,1940 Census - New Jersey - Gloucester County
57228285,1940 Census - New Jersey - Hudson County
57228286,1940 Census - New Jersey - Hunterdon County
57228287,1940 Census - New Jersey - Mercer County
57228288,1940 Census - New Jersey - Middlesex County
57228289,1940 Census - New Jersey - Monmouth County
57228290,1940 Census - New Jersey - Morris County
57228291,1940 Census - New Jersey - Ocean County
57228292,1940 Census - New Jersey - Passaic County
57228293,1940 Census - New Jersey - Salem County
57228294,1940 Census - New Jersey - Somerset County
57228295,1940 Census - New Jersey - Sussex County
57228296,1940 Census - New Jersey - Union County
57228297,1940 Census - New Jersey - Warren County
57228298,1940 Census - New Mexico - Bernalillo County
57228299,1940 Census - New Mexico - Catron County
57228300,1940 Census - New Mexico - Chaves County
57228301,1940 Census - New Mexico - Colfax County
57228302,1940 Census - New Mexico - Curry County
57228303,1940 Census - New Mexico - De Baca County
57228304,1940 Census - New Mexico - Dona Ana County
57228305,1940 Census - New Mexico - Eddy County
57228306,1940 Census - New Mexico - Grant County
57228307,1940 Census - New Mexico - Guadalupe County
57228308,1940 Census - New Mexico - Harding County
57228309,1940 Census - New Mexico - Hidalgo County
57228310,1940 Census - New Mexico - Lea County
57228311,1940 Census - New Mexico - Lincoln County
57228312,1940 Census - New Mexico - Luna County
57228313,1940 Census - New Mexico - McKinley County
57228314,1940 Census - New Mexico - Mora County
57228315,1940 Census - New Mexico - Otero County
57228316,1940 Census - New Mexico - Quay County
57228317,1940 Census - New Mexico - Rio Arriba County
57228318,1940 Census - New Mexico - Roosevelt County
57228319,1940 Census - New Mexico - San Juan County
57228320,1940 Census - New Mexico - San Miguel County
57228321,1940 Census - New Mexico - Sandoval County
57228322,1940 Census - New Mexico - Santa Fe County
57228323,1940 Census - New Mexico - Sierra County
57228324,1940 Census - New Mexico - Socorro County
57228325,1940 Census - New Mexico - Taos County
57228326,1940 Census - New Mexico - Torrance County
57228327,1940 Census - New Mexico - Union County
57228328,1940 Census - New Mexico - Valencia County
57228329,1940 Census - Nevada - Churchill County
57228330,1940 Census - Nevada - Clark County
57228331,1940 Census - Nevada - Douglas County
57228332,1940 Census - Nevada - Elko County
57228333,1940 Census - Nevada - Esmeralda County
57228334,1940 Census - Nevada - Eureka County
